"","ID","time","lon","lat","tagtype","sex","age","height_above_wgs84","fix","point_state"
"13247","VT-2021-28","2021-10-23 04:01:04",-73.4193039,43.3658485,"4g - infreq","m","Hatch Year",86,"3D","Point state: Migratory (fall)"
"13248","VT-2021-28","2021-10-24 18:59:12",-73.4409103,43.3299332,"4g - infreq","m","Hatch Year",101,"3D","Point state: Migratory (fall)"
"13249","VT-2021-28","2021-10-27 04:01:04",-73.4193039,43.3665161,"4g - infreq","m","Hatch Year",79,"3D","Point state: Migratory (fall)"
"13250","VT-2021-28","2021-10-28 18:59:12",-73.4056854,43.3514633,"4g - infreq","m","Hatch Year",102,"3D","Point state: Migratory (fall)"
"13251","VT-2021-28","2021-10-31 04:01:04",-73.4192276,43.3665924,"4g - infreq","m","Hatch Year",80,"3D","Point state: Migratory (fall)"
"13252","VT-2021-28","2021-11-01 19:58:56",-73.4413681,43.3289604,"4g - infreq","m","Hatch Year",120,"3D","Point state: Migratory (fall)"
"13253","VT-2021-28","2021-11-04 05:00:48",-73.4192734,43.3668213,"4g - infreq","m","Hatch Year",90,"3D","Point state: Migratory (fall)"
"13254","VT-2021-28","2021-11-05 19:58:56",-73.4412689,43.3290634,"4g - infreq","m","Hatch Year",112,"3D","Point state: Migratory (fall)"
"13255","VT-2021-28","2021-11-08 05:00:48",-73.4193802,43.3665161,"4g - infreq","m","Hatch Year",82,"3D","Point state: Migratory (fall)"
"13256","VT-2021-28","2021-11-09 19:58:56",-73.4412384,43.3298035,"4g - infreq","m","Hatch Year",180,"3D","Point state: Migratory (fall)"
"13257","VT-2021-28","2021-12-10 05:00:48",-90.5144196,30.9830532,"4g - infreq","m","Hatch Year",83,"3D","Point state: Stationary"
"13258","VT-2021-28","2021-12-14 05:00:48",-90.520256,30.9862537,"4g - infreq","m","Hatch Year",90,"3D","Point state: Stationary"
"13259","VT-2021-28","2021-12-15 19:58:56",-90.5202026,30.9858437,"4g - infreq","m","Hatch Year",73,"3D","Point state: Stationary"
"13260","VT-2021-28","2021-12-18 05:00:48",-90.5202332,30.9864063,"4g - infreq","m","Hatch Year",89,"3D","Point state: Stationary"
"13261","VT-2021-28","2021-12-19 19:58:56",-90.520256,30.9856644,"4g - infreq","m","Hatch Year",80,"3D","Point state: Stationary"
"13262","VT-2021-28","2021-12-22 05:00:48",-90.5189514,30.9850235,"4g - infreq","m","Hatch Year",294,"3D","Point state: Stationary"
"13263","VT-2021-28","2021-12-23 19:58:56",-90.5185394,30.9672585,"4g - infreq","m","Hatch Year",84,"3D","Point state: Stationary"
"13264","VT-2021-28","2021-12-26 05:00:48",-90.5233002,30.9633656,"4g - infreq","m","Hatch Year",87,"3D","Point state: Stationary"
"13265","VT-2021-28","2021-12-30 05:00:48",-90.514267,30.9830532,"4g - infreq","m","Hatch Year",81,"3D","Point state: Stationary"
"13266","VT-2021-28","2021-12-31 19:58:56",-90.518486,30.9671555,"4g - infreq","m","Hatch Year",73,"3D","Point state: Stationary"
"13267","VT-2021-28","2022-01-01 20:01:04",-90.5180817,30.9667721,"4g - infreq","m","Hatch Year",92,"3D","Point state: Stationary"
"13268","VT-2021-28","2022-01-07 05:00:48",-90.5047684,30.9718151,"4g - infreq","m","Hatch Year",78,"3D","Point state: Stationary"
"13269","VT-2021-28","2022-01-11 20:01:04",-90.5184631,30.967207,"4g - infreq","m","Hatch Year",60,"3D","Point state: Stationary"
"13270","VT-2021-28","2022-01-17 05:00:48",-90.5054855,30.9714298,"4g - infreq","m","Hatch Year",77,"3D","Point state: Stationary"
"13271","VT-2021-28","2022-01-21 20:01:04",-90.5171814,30.9662857,"4g - infreq","m","Hatch Year",26,"2D","Point state: Stationary"
"13272","VT-2021-28","2022-01-27 05:00:48",-90.5049973,30.9717636,"4g - infreq","m","Hatch Year",78,"3D","Point state: Stationary"
"13273","VT-2021-28","2022-02-10 20:01:04",-90.4953995,30.9753723,"4g - infreq","m","Hatch Year",104,"3D","Point state: Stationary"
"13274","VT-2021-28","2022-02-16 05:00:48",-90.3011475,31.899456,"4g - infreq","m","Hatch Year",892,"3D","Point state: Migratory (spring)"
"13275","VT-2021-28","2022-02-20 20:01:04",-88.8579941,35.3138313,"4g - infreq","m","Hatch Year",7,"3D","Point state: Migratory (spring)"
"13276","VT-2021-28","2022-02-26 05:00:48",-88.8553085,35.3107834,"4g - infreq","m","Hatch Year",124,"3D","Point state: Migratory (spring)"
"13277","VT-2021-28","2022-03-02 20:01:04",-88.8547745,35.3111687,"4g - infreq","m","Hatch Year",140,"3D","Point state: Migratory (spring)"
"13278","VT-2021-28","2022-03-08 05:00:48",-84.6400909,39.2357521,"4g - infreq","m","Hatch Year",223,"3D","Point state: Migratory (spring)"
"13279","VT-2021-28","2022-03-12 20:01:04",-79.9892578,38.5353851,"4g - infreq","m","Hatch Year",1121,"3D","Point state: Migratory (spring)"
"13280","VT-2021-28","2022-03-18 04:01:04",-70.1431427,43.7573776,"4g - infreq","m","Hatch Year",15,"3D","Point state: Migratory (spring)"
"13281","VT-2021-28","2022-03-28 04:01:04",-70.9953918,43.7855606,"4g - infreq","m","Hatch Year",133,"3D","Point state: Migratory (spring)"
"13282","VT-2021-28","2022-04-01 19:01:20",-70.989502,43.7942657,"4g - infreq","m","Hatch Year",105,"3D","Point state: Migratory (spring)"
"13283","VT-2021-28","2022-04-07 04:01:04",-72.0935516,46.1089935,"4g - infreq","m","Hatch Year",214,"3D","Point state: Migratory (spring)"
"13284","VT-2021-28","2022-04-11 19:01:20",-72.3322983,46.302578,"4g - infreq","m","Hatch Year",47,"3D","Point state: Migratory (spring)"
"13285","VT-2021-28","2022-04-27 04:01:04",-72.7623291,47.334053,"4g - infreq","m","Hatch Year",231,"3D","Point state: Stationary"
"13286","VT-2021-28","2022-05-01 19:01:20",-72.7768478,47.3249664,"4g - infreq","m","Hatch Year",231,"3D","Point state: Stationary"
"13287","VT-2021-28","2022-05-27 04:01:04",-72.7779465,47.3216896,"4g - infreq","m","Hatch Year",241,"3D","Point state: Stationary"
"13288","VT-2021-28","2022-05-31 19:01:20",-72.7769241,47.3246346,"4g - infreq","m","Hatch Year",182,"3D","Point state: Stationary"
"13289","VT-2021-28","2022-06-06 04:01:04",-72.7783279,47.3214073,"4g - infreq","m","Hatch Year",241,"3D","Point state: Stationary"
"13290","VT-2021-28","2022-06-10 19:01:20",-72.7715225,47.3198967,"4g - infreq","m","Hatch Year",229,"3D","Point state: Stationary"
"13291","VT-2021-28","2022-06-16 04:01:04",-72.7779694,47.3215599,"4g - infreq","m","Hatch Year",235,"3D","Point state: Stationary"
"13292","VT-2021-28","2022-06-20 19:01:20",-72.7776871,47.3217659,"4g - infreq","m","Hatch Year",226,"3D","Point state: Stationary"
"13293","VT-2022-29","2022-10-19 03:58:56",-71.7345123,44.7934074,"4g - hybrid","m","After Hatch Year",379,"3D","Point state: Stationary"
"13294","VT-2022-29","2022-10-19 18:59:12",-71.7042847,44.8117104,"4g - hybrid","m","After Hatch Year",356,"3D","Point state: Stationary"
"13295","VT-2022-29","2022-10-21 03:58:56",-71.8598251,44.7902832,"4g - hybrid","m","After Hatch Year",358,"3D","Point state: Stationary"
"13296","VT-2022-29","2022-10-21 18:59:12",-71.8598785,44.7902336,"4g - hybrid","m","After Hatch Year",371,"3D","Point state: Stationary"
"13297","VT-2022-29","2022-10-23 03:58:56",-71.8599319,44.7902336,"4g - hybrid","m","After Hatch Year",366,"3D","Point state: Stationary"
"13298","VT-2022-29","2022-10-23 18:59:12",-71.8599319,44.7902069,"4g - hybrid","m","After Hatch Year",368,"3D","Point state: Stationary"
"13299","VT-2022-29","2022-10-25 03:58:56",-71.8620834,44.7906685,"4g - hybrid","m","After Hatch Year",370,"3D","Point state: Stationary"
"13300","VT-2022-29","2022-10-25 18:59:12",-71.85952,44.7894669,"4g - hybrid","m","After Hatch Year",43,"3D","Point state: Stationary"
"13301","VT-2022-29","2022-10-27 03:58:56",-71.8621826,44.7907448,"4g - hybrid","m","After Hatch Year",363,"3D","Point state: Stationary"
"13302","VT-2022-29","2022-10-27 18:59:12",-71.8599319,44.790184,"4g - hybrid","m","After Hatch Year",360,"3D","Point state: Stationary"
"13303","VT-2022-29","2022-10-29 03:58:56",-76.6450577,41.7746544,"4g - hybrid","m","After Hatch Year",416,"3D","Point state: Migratory (fall)"
"13304","VT-2022-29","2022-10-29 18:59:12",-76.6449509,41.7747078,"4g - hybrid","m","After Hatch Year",425,"3D","Point state: Migratory (fall)"
"13305","VT-2022-29","2022-10-31 03:58:56",-76.6480789,41.7772942,"4g - hybrid","m","After Hatch Year",396,"3D","Point state: Migratory (fall)"
"13306","VT-2022-29","2022-10-31 18:59:12",-76.6435699,41.7694321,"4g - hybrid","m","After Hatch Year",336,"3D","Point state: Migratory (fall)"
"13307","VT-2022-29","2022-11-04 03:58:56",-76.7374191,41.8688126,"4g - hybrid","m","After Hatch Year",490,"3D","Point state: Migratory (fall)"
"13308","VT-2022-29","2022-11-04 18:59:12",-76.6607742,41.8575745,"4g - hybrid","m","After Hatch Year",439,"3D","Point state: Migratory (fall)"
"13309","VT-2022-29","2022-11-06 04:58:40",-76.4917908,41.7444992,"4g - hybrid","m","After Hatch Year",361,"3D","Point state: Migratory (fall)"
"13310","VT-2022-29","2022-11-08 04:58:40",-77.6565399,39.0199165,"4g - hybrid","m","After Hatch Year",271,"3D","Point state: Migratory (fall)"
"13311","VT-2022-29","2022-11-08 19:58:56",-80.6377335,35.4422646,"4g - hybrid","m","After Hatch Year",169,"3D","Point state: Migratory (fall)"
"13312","VT-2022-29","2022-11-10 04:58:40",-82.8842621,32.9773712,"4g - hybrid","m","After Hatch Year",131,"3D","Point state: Stationary"
"13313","VT-2022-29","2022-11-10 19:58:56",-82.7510147,32.9475441,"4g - hybrid","m","After Hatch Year",72,"3D","Point state: Stationary"
"13314","VT-2022-29","2022-11-12 04:58:40",-82.73806,32.9409676,"4g - hybrid","m","After Hatch Year",123,"3D","Point state: Stationary"
"13315","VT-2022-29","2022-11-12 20:03:12",-82.7397232,32.9442444,"4g - hybrid","m","After Hatch Year",31,"2D","Point state: Stationary"
"13316","VT-2022-29","2022-11-14 04:58:40",-82.7476349,32.948288,"4g - hybrid","m","After Hatch Year",120,"3D","Point state: Stationary"
"13317","VT-2022-29","2022-11-14 19:58:56",-82.751091,32.9478264,"4g - hybrid","m","After Hatch Year",128,"3D","Point state: Stationary"
"13318","VT-2022-29","2022-11-16 04:58:40",-82.7593613,32.9419899,"4g - hybrid","m","After Hatch Year",127,"3D","Point state: Stationary"
"13319","VT-2022-29","2022-11-16 19:58:56",-82.7507324,32.9477005,"4g - hybrid","m","After Hatch Year",127,"3D","Point state: Stationary"
"13320","VT-2022-29","2022-11-18 04:58:40",-82.7589264,32.9418869,"4g - hybrid","m","After Hatch Year",153,"3D","Point state: Stationary"
"13321","VT-2022-29","2022-11-18 19:58:56",-82.7511673,32.9477768,"4g - hybrid","m","After Hatch Year",125,"3D","Point state: Stationary"
"13322","VT-2022-29","2022-11-20 04:58:40",-82.7593079,32.9421425,"4g - hybrid","m","After Hatch Year",126,"3D","Point state: Stationary"
"13323","VT-2022-29","2022-11-20 19:58:56",-82.7605667,32.9365616,"4g - hybrid","m","After Hatch Year",140,"3D","Point state: Stationary"
"13324","VT-2022-29","2022-11-22 04:58:40",-82.7648621,32.9301872,"4g - hybrid","m","After Hatch Year",129,"3D","Point state: Stationary"
"13325","VT-2022-29","2022-11-22 19:58:56",-82.7602844,32.9358711,"4g - hybrid","m","After Hatch Year",18,"3D","Point state: Stationary"
"13326","VT-2022-29","2022-11-24 04:58:40",-82.757309,32.9409904,"4g - hybrid","m","After Hatch Year",141,"3D","Point state: Stationary"
"13327","VT-2022-29","2022-11-24 20:03:12",-82.7514267,32.9473419,"4g - hybrid","m","After Hatch Year",117,"3D","Point state: Stationary"
"13328","VT-2022-29","2022-11-26 04:58:40",-82.7593613,32.9419899,"4g - hybrid","m","After Hatch Year",129,"3D","Point state: Stationary"
"13329","VT-2022-29","2022-11-26 20:03:12",-82.7509918,32.9479294,"4g - hybrid","m","After Hatch Year",139,"3D","Point state: Stationary"
"13330","VT-2022-29","2022-11-28 04:58:40",-82.7577209,32.9413261,"4g - hybrid","m","After Hatch Year",112,"3D","Point state: Stationary"
"13331","VT-2022-29","2022-11-28 19:58:56",-82.7505035,32.9477234,"4g - hybrid","m","After Hatch Year",100,"3D","Point state: Stationary"
"13332","VT-2022-29","2022-11-30 04:58:40",-82.7589264,32.9419632,"4g - hybrid","m","After Hatch Year",127,"3D","Point state: Stationary"
"13333","VT-2022-29","2022-11-30 19:58:56",-82.7510147,32.9477234,"4g - hybrid","m","After Hatch Year",127,"3D","Point state: Stationary"
"13334","VT-2022-29","2022-12-02 04:58:40",-82.7591782,32.9421425,"4g - hybrid","m","After Hatch Year",131,"3D","Point state: Stationary"
"13335","VT-2022-29","2022-12-02 19:58:56",-82.7561111,32.9427338,"4g - hybrid","m","After Hatch Year",127,"3D","Point state: Stationary"
"13336","VT-2022-29","2022-12-04 04:58:40",-82.7586212,32.9425774,"4g - hybrid","m","After Hatch Year",129,"3D","Point state: Stationary"
"13337","VT-2022-29","2022-12-06 19:58:56",-82.7509613,32.9478264,"4g - hybrid","m","After Hatch Year",170,"3D","Point state: Stationary"
"13338","VT-2022-29","2022-12-08 04:58:40",-82.7586212,32.9425774,"4g - hybrid","m","After Hatch Year",128,"3D","Point state: Stationary"
"13339","VT-2022-29","2022-12-10 19:58:56",-82.7514725,32.9471855,"4g - hybrid","m","After Hatch Year",91,"3D","Point state: Stationary"
"13340","VT-2022-29","2022-12-12 04:58:40",-82.7593079,32.941761,"4g - hybrid","m","After Hatch Year",142,"3D","Point state: Stationary"
"13341","VT-2022-29","2022-12-12 19:58:56",-82.7535248,32.9556351,"4g - hybrid","m","After Hatch Year",147,"3D","Point state: Stationary"
"13342","VT-2022-29","2022-12-14 04:58:40",-82.7587738,32.9423485,"4g - hybrid","m","After Hatch Year",134,"3D","Point state: Stationary"
"13343","VT-2022-29","2022-12-14 19:58:56",-82.7573395,32.9409676,"4g - hybrid","m","After Hatch Year",142,"3D","Point state: Stationary"
"13344","VT-2022-29","2022-12-16 04:58:40",-82.7590561,32.9423752,"4g - hybrid","m","After Hatch Year",127,"3D","Point state: Stationary"
"13345","VT-2022-29","2022-12-16 20:03:12",-82.7587433,32.9404526,"4g - hybrid","m","After Hatch Year",31,"2D","Point state: Stationary"
"13346","VT-2022-29","2022-12-18 04:58:40",-82.7587204,32.9423752,"4g - hybrid","m","After Hatch Year",125,"3D","Point state: Stationary"
"13347","VT-2022-29","2022-12-18 19:58:56",-82.7601013,32.9364357,"4g - hybrid","m","After Hatch Year",118,"3D","Point state: Stationary"
"13348","VT-2022-29","2022-12-20 04:58:40",-82.7593613,32.9420166,"4g - hybrid","m","After Hatch Year",128,"3D","Point state: Stationary"
"13349","VT-2022-29","2022-12-20 20:03:12",-82.7529602,32.9458046,"4g - hybrid","m","After Hatch Year",120,"3D","Point state: Stationary"
"13350","VT-2022-29","2022-12-22 04:58:40",-82.7581787,32.9422989,"4g - hybrid","m","After Hatch Year",128,"3D","Point state: Stationary"
"13351","VT-2022-29","2022-12-22 20:03:12",-82.7577972,32.9406586,"4g - hybrid","m","After Hatch Year",108,"3D","Point state: Stationary"
"13352","VT-2022-29","2022-12-24 04:58:40",-82.7606659,32.936306,"4g - hybrid","m","After Hatch Year",125,"3D","Point state: Stationary"
"13353","VT-2022-29","2022-12-24 19:58:56",-82.7605133,32.936203,"4g - hybrid","m","After Hatch Year",134,"3D","Point state: Stationary"
"13354","VT-2022-29","2022-12-26 04:58:40",-82.7605362,32.9360771,"4g - hybrid","m","After Hatch Year",128,"3D","Point state: Stationary"
"13355","VT-2022-29","2022-12-26 19:58:56",-82.7604065,32.9362831,"4g - hybrid","m","After Hatch Year",145,"3D","Point state: Stationary"
"13356","VT-2022-29","2022-12-28 04:58:40",-82.7572098,32.9408379,"4g - hybrid","m","After Hatch Year",151,"3D","Point state: Stationary"
"13357","VT-2022-29","2023-02-10 19:58:56",-82.7713394,32.9201279,"4g - hybrid","m","After Hatch Year",160,"3D","Point state: Stationary"
"13358","VT-2022-29","2023-02-17 20:01:04",-82.7713699,32.9201775,"4g - hybrid","m","After Hatch Year",151,"3D","Point state: Stationary"
"13359","VT-2022-29","2023-03-03 20:01:04",-75.6172943,39.4392967,"4g - hybrid","m","After Hatch Year",11,"3D","Point state: Migratory (spring)"
"13360","VT-2022-29","2023-03-10 20:03:12",-75.2769165,39.5786629,"4g - hybrid","m","After Hatch Year",33,"2D","Point state: Migratory (spring)"
"13361","VT-2022-29","2023-05-12 19:01:20",-67.3478775,46.3294334,"4g - hybrid","m","After Hatch Year",197,"3D","Point state: Stationary"
"13362","VT-2022-29","2023-05-19 18:59:12",-67.3483887,46.3310966,"4g - hybrid","m","After Hatch Year",180,"3D","Point state: Stationary"
"13363","VT-2022-30","2022-10-23 03:58:56",-73.4007416,43.5697517,"5g - hybrid","f","After Hatch Year",62,"3D","Point state: Stationary"
"13364","VT-2022-30","2022-10-23 18:59:12",-73.3998184,43.5623817,"5g - hybrid","f","After Hatch Year",40,"3D","Point state: Stationary"
"13365","VT-2022-30","2022-10-25 03:58:56",-73.4149246,43.594738,"5g - hybrid","f","After Hatch Year",27,"3D","Point state: Stationary"
"13366","VT-2022-30","2022-10-25 18:59:12",-73.4166412,43.5929489,"5g - hybrid","f","After Hatch Year",-12,"3D","Point state: Stationary"
"13367","VT-2022-30","2022-10-27 03:58:56",-73.4184799,43.5940742,"5g - hybrid","f","After Hatch Year",22,"3D","Point state: Stationary"
"13368","VT-2022-30","2022-10-27 18:59:12",-73.419838,43.5889282,"5g - hybrid","f","After Hatch Year",47,"3D","Point state: Stationary"
"13369","VT-2022-30","2022-10-29 03:58:56",-73.4187393,43.5908737,"5g - hybrid","f","After Hatch Year",14,"3D","Point state: Stationary"
"13370","VT-2022-30","2022-10-29 18:59:12",-73.4199905,43.5890045,"5g - hybrid","f","After Hatch Year",39,"3D","Point state: Stationary"
"13371","VT-2022-30","2022-10-31 03:58:56",-73.4168472,43.593792,"5g - hybrid","f","After Hatch Year",24,"3D","Point state: Stationary"
"13372","VT-2022-30","2022-10-31 18:59:12",-73.4199905,43.5890312,"5g - hybrid","f","After Hatch Year",24,"3D","Point state: Stationary"
"13373","VT-2022-30","2022-11-02 03:58:56",-73.4178925,43.593895,"5g - hybrid","f","After Hatch Year",24,"3D","Point state: Stationary"
"13374","VT-2022-30","2022-11-02 18:59:12",-73.4199905,43.5890312,"5g - hybrid","f","After Hatch Year",34,"3D","Point state: Stationary"
"13375","VT-2022-30","2022-11-04 03:58:56",-73.4201736,43.5890045,"5g - hybrid","f","After Hatch Year",18,"3D","Point state: Stationary"
"13376","VT-2022-30","2022-11-04 18:59:12",-73.4197388,43.5887985,"5g - hybrid","f","After Hatch Year",3,"3D","Point state: Stationary"
"13377","VT-2022-30","2022-11-06 04:58:40",-73.4189682,43.5914612,"5g - hybrid","f","After Hatch Year",7,"3D","Point state: Stationary"
"13378","VT-2022-30","2022-11-06 19:58:56",-73.419838,43.5891342,"5g - hybrid","f","After Hatch Year",40,"3D","Point state: Stationary"
"13379","VT-2022-30","2022-11-08 04:58:40",-73.419075,43.5914116,"5g - hybrid","f","After Hatch Year",17,"3D","Point state: Stationary"
"13380","VT-2022-30","2022-11-08 19:58:56",-73.419075,43.5915146,"5g - hybrid","f","After Hatch Year",30,"3D","Point state: Stationary"
"13381","VT-2022-30","2022-11-10 04:58:40",-73.4190445,43.5914879,"5g - hybrid","f","After Hatch Year",7,"3D","Point state: Stationary"
"13382","VT-2022-30","2022-11-10 19:58:56",-73.4190216,43.5914612,"5g - hybrid","f","After Hatch Year",15,"3D","Point state: Stationary"
"13383","VT-2022-30","2022-11-12 04:58:40",-73.4195862,43.5872383,"5g - hybrid","f","After Hatch Year",29,"3D","Point state: Stationary"
"13384","VT-2022-30","2022-11-12 19:58:56",-73.4200439,43.5891342,"5g - hybrid","f","After Hatch Year",-3,"3D","Point state: Stationary"
"13385","VT-2022-30","2022-11-14 04:58:40",-73.4187393,43.5914879,"5g - hybrid","f","After Hatch Year",20,"3D","Point state: Stationary"
"13386","VT-2022-30","2022-11-14 19:58:56",-73.4201965,43.5890808,"5g - hybrid","f","After Hatch Year",35,"3D","Point state: Stationary"
"13387","VT-2022-30","2022-11-16 04:58:40",-73.4188156,43.59095,"5g - hybrid","f","After Hatch Year",14,"3D","Point state: Stationary"
"13388","VT-2022-30","2022-11-16 19:58:56",-73.4203491,43.5891075,"5g - hybrid","f","After Hatch Year",72,"3D","Point state: Stationary"
"13389","VT-2022-30","2022-11-18 04:58:40",-73.8085022,41.0338707,"5g - hybrid","f","After Hatch Year",225,"3D","Point state: Migratory (fall)"
"13390","VT-2022-30","2022-11-18 20:03:12",-74.2322083,41.0755196,"5g - hybrid","f","After Hatch Year",226,"3D","Point state: Migratory (fall)"
"13391","VT-2022-30","2022-11-20 04:58:40",-74.232048,41.0787964,"5g - hybrid","f","After Hatch Year",211,"3D","Point state: Migratory (fall)"
"13392","VT-2022-30","2022-11-22 04:58:40",-74.497757,39.6218224,"5g - hybrid","f","After Hatch Year",-32,"3D","Point state: Migratory (fall)"
"13393","VT-2022-30","2022-11-24 04:58:40",-74.4958572,39.6200066,"5g - hybrid","f","After Hatch Year",-38,"3D","Point state: Migratory (fall)"
"13394","VT-2022-30","2022-11-24 19:58:56",-74.4977264,39.6219788,"5g - hybrid","f","After Hatch Year",-20,"3D","Point state: Migratory (fall)"
"13395","VT-2022-30","2022-11-26 04:58:40",-74.4978333,39.6224632,"5g - hybrid","f","After Hatch Year",-28,"3D","Point state: Migratory (fall)"
"13396","VT-2022-30","2022-11-26 19:58:56",-74.497673,39.6224632,"5g - hybrid","f","After Hatch Year",-28,"3D","Point state: Migratory (fall)"
"13397","VT-2022-30","2022-11-28 04:58:40",-74.4881821,39.6252556,"5g - hybrid","f","After Hatch Year",-31,"3D","Point state: Migratory (fall)"
"13398","VT-2022-30","2022-11-30 05:02:56",-76.0587387,39.5880051,"5g - hybrid","f","After Hatch Year",0,"2D","Point state: Migratory (fall)"
"13399","VT-2022-30","2022-11-30 19:58:56",-76.0583267,39.5879822,"5g - hybrid","f","After Hatch Year",29,"3D","Point state: Migratory (fall)"
"13400","VT-2022-30","2022-12-02 04:58:40",-77.9543915,37.4761848,"5g - hybrid","f","After Hatch Year",46,"3D","Point state: Migratory (fall)"
"13401","VT-2022-30","2022-12-02 19:58:56",-77.9544983,37.4757767,"5g - hybrid","f","After Hatch Year",53,"3D","Point state: Migratory (fall)"
"13402","VT-2022-30","2022-12-04 05:02:56",-77.9546204,37.4764175,"5g - hybrid","f","After Hatch Year",48,"3D","Point state: Migratory (fall)"
"13403","VT-2022-30","2022-12-04 19:58:56",-77.9543915,37.4774895,"5g - hybrid","f","After Hatch Year",60,"3D","Point state: Migratory (fall)"
"13404","VT-2022-30","2022-12-06 04:58:40",-77.95401,37.4774399,"5g - hybrid","f","After Hatch Year",48,"3D","Point state: Migratory (fall)"
"13405","VT-2022-30","2022-12-06 19:58:56",-77.9508896,37.4813042,"5g - hybrid","f","After Hatch Year",24,"3D","Point state: Migratory (fall)"
"13406","VT-2022-30","2022-12-08 04:58:40",-77.9540329,37.4774666,"5g - hybrid","f","After Hatch Year",47,"3D","Point state: Migratory (fall)"
"13407","VT-2022-30","2022-12-08 19:58:56",-78.1678238,36.2956657,"5g - hybrid","f","After Hatch Year",37,"3D","Point state: Migratory (fall)"
"13408","VT-2022-30","2022-12-10 04:58:40",-78.5956192,36.1956749,"5g - hybrid","f","After Hatch Year",49,"3D","Point state: Stationary"
"13409","VT-2022-30","2022-12-10 20:03:12",-78.5740128,36.1971054,"5g - hybrid","f","After Hatch Year",0,"2D","Point state: Stationary"
"13410","VT-2022-30","2022-12-12 04:58:40",-78.5958023,36.1958008,"5g - hybrid","f","After Hatch Year",63,"3D","Point state: Stationary"
"13411","VT-2022-30","2022-12-12 19:58:56",-78.5734787,36.1997948,"5g - hybrid","f","After Hatch Year",61,"3D","Point state: Stationary"
"13412","VT-2022-30","2022-12-14 04:58:40",-78.574295,36.1992073,"5g - hybrid","f","After Hatch Year",79,"3D","Point state: Stationary"
"13413","VT-2022-30","2022-12-14 19:58:56",-78.5748062,36.1995659,"5g - hybrid","f","After Hatch Year",-24,"3D","Point state: Stationary"
"13414","VT-2022-30","2022-12-16 04:58:40",-78.5953445,36.1958275,"5g - hybrid","f","After Hatch Year",66,"3D","Point state: Stationary"
"13415","VT-2022-30","2022-12-16 19:58:56",-78.5725861,36.1997452,"5g - hybrid","f","After Hatch Year",139,"3D","Point state: Stationary"
"13416","VT-2022-30","2022-12-18 04:58:40",-78.5743713,36.2021255,"5g - hybrid","f","After Hatch Year",75,"3D","Point state: Stationary"
"13417","VT-2022-30","2022-12-18 20:03:12",-78.5736542,36.1995125,"5g - hybrid","f","After Hatch Year",118,"3D","Point state: Stationary"
"13418","VT-2022-30","2022-12-20 04:58:40",-78.5673599,36.1976204,"5g - hybrid","f","After Hatch Year",73,"3D","Point state: Stationary"
"13419","VT-2022-30","2022-12-20 19:58:56",-78.5735016,36.1995125,"5g - hybrid","f","After Hatch Year",94,"3D","Point state: Stationary"
"13420","VT-2022-30","2022-12-22 04:58:40",-78.5954666,36.1956482,"5g - hybrid","f","After Hatch Year",57,"3D","Point state: Stationary"
"13421","VT-2022-30","2022-12-22 20:03:12",-78.5742493,36.1992302,"5g - hybrid","f","After Hatch Year",0,"2D","Point state: Stationary"
"13422","VT-2022-30","2022-12-24 04:58:40",-78.5804443,36.1977234,"5g - hybrid","f","After Hatch Year",83,"3D","Point state: Stationary"
"13423","VT-2022-30","2022-12-24 20:03:12",-78.5738602,36.1992836,"5g - hybrid","f","After Hatch Year",124,"3D","Point state: Stationary"
"13424","VT-2022-30","2022-12-26 04:58:40",-78.5742493,36.1990776,"5g - hybrid","f","After Hatch Year",87,"3D","Point state: Stationary"
"13425","VT-2022-30","2022-12-26 19:58:56",-78.5748901,36.1995659,"5g - hybrid","f","After Hatch Year",89,"3D","Point state: Stationary"
"13426","VT-2022-30","2022-12-28 04:58:40",-78.5809555,36.1974144,"5g - hybrid","f","After Hatch Year",82,"3D","Point state: Stationary"
"13427","VT-2022-30","2022-12-28 20:03:12",-78.5749359,36.1991539,"5g - hybrid","f","After Hatch Year",0,"2D","Point state: Stationary"
"13428","VT-2022-30","2022-12-30 04:58:40",-78.5802078,36.1975441,"5g - hybrid","f","After Hatch Year",90,"3D","Point state: Stationary"
"13429","VT-2022-30","2023-01-20 20:01:04",-78.6027679,36.2006416,"5g - hybrid","f","After Hatch Year",57,"3D","Point state: Stationary"
"13430","VT-2022-30","2023-01-27 19:58:56",-78.5740128,36.1990013,"5g - hybrid","f","After Hatch Year",77,"3D","Point state: Stationary"
"13431","VT-2022-30","2023-02-03 20:01:04",-78.6019211,36.2003593,"5g - hybrid","f","After Hatch Year",-14,"3D","Point state: Stationary"
"13432","VT-2022-30","2023-02-10 19:58:56",-78.8597641,36.4315262,"5g - hybrid","f","After Hatch Year",158,"3D","Point state: Migratory (spring)"
"13433","VT-2022-30","2023-02-17 20:01:04",-78.8514175,36.4460945,"5g - hybrid","f","After Hatch Year",140,"3D","Point state: Migratory (spring)"
"13434","VT-2022-30","2023-02-24 19:58:56",-78.8515167,36.4459648,"5g - hybrid","f","After Hatch Year",142,"3D","Point state: Migratory (spring)"
"13435","VT-2022-30","2023-03-03 20:01:04",-78.8514709,36.4458122,"5g - hybrid","f","After Hatch Year",131,"3D","Point state: Migratory (spring)"
