"","ID","time","lon","lat","event_id","tagtype","sex","age","height_above_wgs84","fix","point_state","moving","on_land"
"13396","VT-2022-30","2022-11-26 19:58:56",-74.497673,39.6224632,24438688135,"5g - hybrid","f","After Hatch Year",-28,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13397","VT-2022-30","2022-11-28 04:58:40",-74.4881821,39.6252556,24438688139,"5g - hybrid","f","After Hatch Year",-31,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13398","VT-2022-30","2022-11-30 05:02:56",-76.0587387,39.5880051,24438688144,"5g - hybrid","f","After Hatch Year",0,"2D","Point state: Migratory (fall)",FALSE,TRUE
"13399","VT-2022-30","2022-11-30 19:58:56",-76.0583267,39.5879822,24438688148,"5g - hybrid","f","After Hatch Year",29,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13400","VT-2022-30","2022-12-02 04:58:40",-77.9543915,37.4761848,24438688156,"5g - hybrid","f","After Hatch Year",46,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13401","VT-2022-30","2022-12-02 19:58:56",-77.9544983,37.4757767,24556316793,"5g - hybrid","f","After Hatch Year",53,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13402","VT-2022-30","2022-12-04 05:02:56",-77.9546204,37.4764175,24556316810,"5g - hybrid","f","After Hatch Year",48,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13403","VT-2022-30","2022-12-04 19:58:56",-77.9543915,37.4774895,24637177509,"5g - hybrid","f","After Hatch Year",60,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13404","VT-2022-30","2022-12-06 04:58:40",-77.95401,37.4774399,24637177515,"5g - hybrid","f","After Hatch Year",48,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13405","VT-2022-30","2022-12-06 19:58:56",-77.9508896,37.4813042,24699947524,"5g - hybrid","f","After Hatch Year",24,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13406","VT-2022-30","2022-12-08 04:58:40",-77.9540329,37.4774666,24699947536,"5g - hybrid","f","After Hatch Year",47,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13407","VT-2022-30","2022-12-08 19:58:56",-78.1678238,36.2956657,24726282599,"5g - hybrid","f","After Hatch Year",37,"3D","Point state: Migratory (fall)",TRUE,TRUE
"13408","VT-2022-30","2022-12-10 04:58:40",-78.5956192,36.1956749,24726282606,"5g - hybrid","f","After Hatch Year",49,"3D","Point state: Stationary",TRUE,TRUE
"13409","VT-2022-30","2022-12-10 20:03:12",-78.5740128,36.1971054,24726282614,"5g - hybrid","f","After Hatch Year",0,"2D","Point state: Stationary",TRUE,TRUE
"13410","VT-2022-30","2022-12-12 04:58:40",-78.5958023,36.1958008,24726282616,"5g - hybrid","f","After Hatch Year",63,"3D","Point state: Stationary",TRUE,TRUE
"13411","VT-2022-30","2022-12-12 19:58:56",-78.5734787,36.1997948,24737864032,"5g - hybrid","f","After Hatch Year",61,"3D","Point state: Stationary",FALSE,TRUE
"13412","VT-2022-30","2022-12-14 04:58:40",-78.574295,36.1992073,24737864036,"5g - hybrid","f","After Hatch Year",79,"3D","Point state: Stationary",FALSE,TRUE
"13413","VT-2022-30","2022-12-14 19:58:56",-78.5748062,36.1995659,24764786934,"5g - hybrid","f","After Hatch Year",-24,"3D","Point state: Stationary",FALSE,TRUE
"13414","VT-2022-30","2022-12-16 04:58:40",-78.5953445,36.1958275,24764786938,"5g - hybrid","f","After Hatch Year",66,"3D","Point state: Stationary",TRUE,TRUE
"13415","VT-2022-30","2022-12-16 19:58:56",-78.5725861,36.1997452,24764786943,"5g - hybrid","f","After Hatch Year",139,"3D","Point state: Stationary",FALSE,TRUE
"13416","VT-2022-30","2022-12-18 04:58:40",-78.5743713,36.2021255,24764786947,"5g - hybrid","f","After Hatch Year",75,"3D","Point state: Stationary",FALSE,TRUE
"13417","VT-2022-30","2022-12-18 20:03:12",-78.5736542,36.1995125,24793389832,"5g - hybrid","f","After Hatch Year",118,"3D","Point state: Stationary",FALSE,TRUE
"13418","VT-2022-30","2022-12-20 04:58:40",-78.5673599,36.1976204,24793389842,"5g - hybrid","f","After Hatch Year",73,"3D","Point state: Stationary",FALSE,TRUE
"13419","VT-2022-30","2022-12-20 19:58:56",-78.5735016,36.1995125,24793389852,"5g - hybrid","f","After Hatch Year",94,"3D","Point state: Stationary",FALSE,TRUE
"13420","VT-2022-30","2022-12-22 04:58:40",-78.5954666,36.1956482,24793389867,"5g - hybrid","f","After Hatch Year",57,"3D","Point state: Stationary",TRUE,TRUE
"13421","VT-2022-30","2022-12-22 20:03:12",-78.5742493,36.1992302,24793389880,"5g - hybrid","f","After Hatch Year",0,"2D","Point state: Stationary",FALSE,TRUE
"13422","VT-2022-30","2022-12-24 04:58:40",-78.5804443,36.1977234,24793389883,"5g - hybrid","f","After Hatch Year",83,"3D","Point state: Stationary",FALSE,TRUE
"13423","VT-2022-30","2022-12-24 20:03:12",-78.5738602,36.1992836,24848598851,"5g - hybrid","f","After Hatch Year",124,"3D","Point state: Stationary",FALSE,TRUE
"13424","VT-2022-30","2022-12-26 04:58:40",-78.5742493,36.1990776,24848598858,"5g - hybrid","f","After Hatch Year",87,"3D","Point state: Stationary",FALSE,TRUE
"13425","VT-2022-30","2022-12-26 19:58:56",-78.5748901,36.1995659,24848598864,"5g - hybrid","f","After Hatch Year",89,"3D","Point state: Stationary",FALSE,TRUE
"13426","VT-2022-30","2022-12-28 04:58:40",-78.5809555,36.1974144,24848598870,"5g - hybrid","f","After Hatch Year",82,"3D","Point state: Stationary",FALSE,TRUE
"13427","VT-2022-30","2022-12-28 20:03:12",-78.5749359,36.1991539,24848598877,"5g - hybrid","f","After Hatch Year",0,"2D","Point state: Stationary",FALSE,TRUE
"13428","VT-2022-30","2022-12-30 04:58:40",-78.5802078,36.1975441,24848598878,"5g - hybrid","f","After Hatch Year",90,"3D","Point state: Stationary",FALSE,TRUE
"13429","VT-2022-30","2023-01-20 20:01:04",-78.6027679,36.2006416,25434268867,"5g - hybrid","f","After Hatch Year",57,"3D","Point state: Stationary",TRUE,TRUE
"13430","VT-2022-30","2023-01-27 19:58:56",-78.5740128,36.1990013,25434268876,"5g - hybrid","f","After Hatch Year",77,"3D","Point state: Stationary",TRUE,TRUE
"13431","VT-2022-30","2023-02-03 20:01:04",-78.6019211,36.2003593,25434268883,"5g - hybrid","f","After Hatch Year",-14,"3D","Point state: Stationary",TRUE,TRUE
"13432","VT-2022-30","2023-02-10 19:58:56",-78.8597641,36.4315262,25434268957,"5g - hybrid","f","After Hatch Year",158,"3D","Point state: Migratory (spring)",TRUE,TRUE
"13433","VT-2022-30","2023-02-17 20:01:04",-78.8514175,36.4460945,25700295759,"5g - hybrid","f","After Hatch Year",140,"3D","Point state: Migratory (spring)",FALSE,TRUE
"13434","VT-2022-30","2023-02-24 19:58:56",-78.8515167,36.4459648,25700295786,"5g - hybrid","f","After Hatch Year",142,"3D","Point state: Migratory (spring)",FALSE,TRUE
"13435","VT-2022-30","2023-03-03 20:01:04",-78.8514709,36.4458122,25930755455,"5g - hybrid","f","After Hatch Year",131,"3D","Point state: Migratory (spring)",FALSE,TRUE
"13436","VT-2022-30","2023-03-10 19:58:56",-78.8514404,36.4458122,25930755471,"5g - hybrid","f","After Hatch Year",141,"3D","Point state: Migratory (spring)",FALSE,TRUE
"13437","VT-2022-30","2023-04-21 19:03:28",-78.851059,36.4461708,27318526828,"5g - hybrid","f","After Hatch Year",139,"3D","",FALSE,TRUE
"13438","VT-2022-30","2023-04-28 19:01:20",-78.851059,36.4461174,27318526829,"5g - hybrid","f","After Hatch Year",143,"3D","",FALSE,TRUE
"13439","VT-2022-30","2023-05-19 19:03:28",-78.851059,36.4461708,27318526840,"5g - hybrid","f","After Hatch Year",137,"3D","",FALSE,TRUE
"13440","VT-2022-30","2023-05-26 19:05:36",-78.851059,36.4461708,27318526875,"5g - hybrid","f","After Hatch Year",141,"3D","",FALSE,TRUE
"13441","VT-2022-30","2023-06-16 19:03:28",-78.8510818,36.4461708,29275834786,"5g - hybrid","f","After Hatch Year",129,"3D","",FALSE,TRUE
"13442","VT-2022-30","2023-06-23 19:05:36",-78.8510361,36.4461174,29275834788,"5g - hybrid","f","After Hatch Year",146,"3D","",FALSE,TRUE
"13443","VT-2022-30","2023-06-30 19:03:28",-78.851059,36.4461174,29275834791,"5g - hybrid","f","After Hatch Year",135,"3D","",FALSE,TRUE
"13444","VT-2022-30","2023-07-07 19:05:36",-78.8510818,36.4461708,29275834796,"5g - hybrid","f","After Hatch Year",130,"3D","",FALSE,TRUE
"13445","VT-2022-30","2023-07-14 19:03:28",-78.851059,36.4461708,29275834809,"5g - hybrid","f","After Hatch Year",131,"3D","",FALSE,TRUE
"13446","VT-2022-30","2023-07-21 19:05:36",-78.8504486,36.4452744,29275834844,"5g - hybrid","f","After Hatch Year",-2,"3D","",FALSE,TRUE
"13447","VT-2022-31","2022-10-19 03:58:56",-71.7599106,44.8220558,24128612773,"4g - hybrid","m","After Hatch Year",70,"3D","Point state: Stationary",FALSE,TRUE
"13448","VT-2022-31","2022-10-19 18:59:12",-71.7596283,44.8223343,24128612777,"4g - hybrid","m","After Hatch Year",366,"3D","Point state: Stationary",FALSE,TRUE
"13449","VT-2022-31","2022-10-21 03:58:56",-71.7627792,44.8239746,24128612785,"4g - hybrid","m","After Hatch Year",381,"3D","Point state: Stationary",FALSE,TRUE
"13450","VT-2022-31","2022-10-21 18:59:12",-71.7631073,44.8240013,24128612798,"4g - hybrid","m","After Hatch Year",351,"3D","Point state: Stationary",FALSE,TRUE
"13451","VT-2022-31","2022-10-23 03:58:56",-71.7639771,44.8240776,24128612803,"4g - hybrid","m","After Hatch Year",382,"3D","Point state: Stationary",FALSE,TRUE
"13452","VT-2022-31","2022-10-23 18:59:12",-71.7639008,44.8240776,24128612813,"4g - hybrid","m","After Hatch Year",380,"3D","Point state: Stationary",FALSE,TRUE
"13453","VT-2022-31","2022-10-25 03:58:56",-71.7637482,44.8242035,24143139966,"4g - hybrid","m","After Hatch Year",375,"3D","Point state: Stationary",FALSE,TRUE
"13454","VT-2022-31","2022-10-25 18:59:12",-71.7603455,44.8224144,24143139979,"4g - hybrid","m","After Hatch Year",368,"3D","Point state: Stationary",FALSE,TRUE
"13455","VT-2022-31","2022-10-27 03:58:56",-71.7639542,44.8242035,24153664043,"4g - hybrid","m","After Hatch Year",350,"3D","Point state: Stationary",FALSE,TRUE
"13456","VT-2022-31","2022-10-27 18:59:12",-71.7606277,44.8228493,24153664060,"4g - hybrid","m","After Hatch Year",391,"3D","Point state: Stationary",FALSE,TRUE
"13457","VT-2022-31","2022-10-29 03:58:56",-71.7639008,44.8240509,24184523475,"4g - hybrid","m","After Hatch Year",381,"3D","Point state: Stationary",FALSE,TRUE
"13458","VT-2022-31","2022-10-29 18:59:12",-71.7592926,44.831398,24184523477,"4g - hybrid","m","After Hatch Year",2,"3D","Point state: Stationary",FALSE,TRUE
"13459","VT-2022-31","2022-10-31 03:58:56",-71.7619095,44.8244095,24184523480,"4g - hybrid","m","After Hatch Year",366,"3D","Point state: Stationary",FALSE,TRUE
"13460","VT-2022-31","2022-10-31 18:59:12",-71.7498245,44.809433,24184523484,"4g - hybrid","m","After Hatch Year",0,"2D","Point state: Stationary",TRUE,TRUE
"13461","VT-2022-31","2022-11-02 03:58:56",-71.7632904,44.8244591,24184523500,"4g - hybrid","m","After Hatch Year",375,"3D","Point state: Stationary",FALSE,TRUE
"13462","VT-2022-31","2022-11-02 18:59:12",-71.7623444,44.8244095,24184523513,"4g - hybrid","m","After Hatch Year",373,"3D","Point state: Stationary",FALSE,TRUE
"13463","VT-2022-31","2022-11-04 03:58:56",-71.7627029,44.8242569,24223102841,"4g - hybrid","m","After Hatch Year",374,"3D","Point state: Stationary",FALSE,TRUE
"13464","VT-2022-31","2022-11-04 18:59:12",-71.7620316,44.8246155,24223102845,"4g - hybrid","m","After Hatch Year",369,"3D","Point state: Stationary",FALSE,TRUE
"13465","VT-2022-31","2022-11-06 04:58:40",-71.7638245,44.8239746,24223102853,"4g - hybrid","m","After Hatch Year",369,"3D","Point state: Stationary",FALSE,TRUE
"13466","VT-2022-31","2022-11-06 20:03:12",-71.7625732,44.8244362,24223102864,"4g - hybrid","m","After Hatch Year",361,"3D","Point state: Stationary",FALSE,TRUE
"13467","VT-2022-31","2022-11-08 05:02:56",-71.7618561,44.8236427,24252430367,"4g - hybrid","m","After Hatch Year",353,"3D","Point state: Stationary",FALSE,TRUE
"13468","VT-2022-31","2022-11-08 19:58:56",-71.7620621,44.8244591,24252430368,"4g - hybrid","m","After Hatch Year",362,"3D","Point state: Stationary",FALSE,TRUE
"13469","VT-2022-31","2022-11-10 04:58:40",-76.6543503,40.3915901,24252430374,"4g - hybrid","m","After Hatch Year",124,"3D","Point state: Migratory (fall)",TRUE,TRUE
"13470","VT-2022-31","2022-11-10 19:58:56",-76.6767731,40.3448715,24252430384,"4g - hybrid","m","After Hatch Year",120,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13471","VT-2022-31","2022-11-12 04:58:40",-76.6768799,40.3451271,24283328528,"4g - hybrid","m","After Hatch Year",84,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13472","VT-2022-31","2022-11-12 19:58:56",-76.6813583,40.3447151,24283328529,"4g - hybrid","m","After Hatch Year",106,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13473","VT-2022-31","2022-11-14 04:58:40",-76.9748611,38.3467903,24283328536,"4g - hybrid","m","After Hatch Year",711,"3D","Point state: Migratory (fall)",TRUE,TRUE
"13474","VT-2022-31","2022-11-14 20:03:12",-78.2866287,35.337944,24283328549,"4g - hybrid","m","After Hatch Year",3,"3D","Point state: Migratory (fall)",TRUE,TRUE
"13475","VT-2022-31","2022-11-16 04:58:40",-78.1802139,35.0409584,24292361856,"4g - hybrid","m","After Hatch Year",17,"3D","Point state: Stationary",TRUE,TRUE
"13476","VT-2022-31","2022-11-16 20:03:12",-78.2631531,35.0285187,24292361870,"4g - hybrid","m","After Hatch Year",15,"3D","Point state: Stationary",TRUE,TRUE
"13477","VT-2022-31","2022-11-18 04:58:40",-78.4185486,35.0518646,24297393592,"4g - hybrid","m","After Hatch Year",17,"3D","Point state: Stationary",TRUE,TRUE
"13478","VT-2022-31","2022-11-18 19:58:56",-78.5819778,35.0421906,24297393601,"4g - hybrid","m","After Hatch Year",0,"3D","Point state: Stationary",TRUE,TRUE
"13479","VT-2022-31","2022-11-20 04:58:40",-78.5939102,35.0447235,24300154538,"4g - hybrid","m","After Hatch Year",8,"3D","Point state: Stationary",TRUE,TRUE
"13480","VT-2022-31","2022-11-20 19:58:56",-78.5817184,35.0422401,24300154544,"4g - hybrid","m","After Hatch Year",21,"3D","Point state: Stationary",TRUE,TRUE
"13481","VT-2022-31","2022-11-22 04:58:40",-78.5936279,35.0431633,24305513759,"4g - hybrid","m","After Hatch Year",7,"3D","Point state: Stationary",TRUE,TRUE
"13482","VT-2022-31","2022-11-22 19:58:56",-78.5819016,35.0420876,24305513766,"4g - hybrid","m","After Hatch Year",7,"3D","Point state: Stationary",TRUE,TRUE
"13483","VT-2022-31","2022-11-24 04:58:40",-78.5935974,35.0431633,24317200455,"4g - hybrid","m","After Hatch Year",13,"3D","Point state: Stationary",FALSE,TRUE
"13484","VT-2022-31","2022-11-24 19:58:56",-78.5949554,35.0447731,24317200466,"4g - hybrid","m","After Hatch Year",7,"3D","Point state: Stationary",FALSE,TRUE
"13485","VT-2022-31","2022-11-26 05:02:56",-78.5944214,35.0422897,24376899884,"4g - hybrid","m","After Hatch Year",13,"3D","Point state: Stationary",FALSE,TRUE
"13486","VT-2022-31","2022-11-26 19:58:56",-78.6030426,35.0483055,24376899886,"4g - hybrid","m","After Hatch Year",20,"3D","Point state: Stationary",TRUE,TRUE
"13487","VT-2022-31","2022-11-28 05:02:56",-78.5942383,35.0418053,24376899893,"4g - hybrid","m","After Hatch Year",13,"3D","Point state: Stationary",TRUE,TRUE
"13488","VT-2022-31","2022-11-28 19:58:56",-78.6022797,35.0506897,24376899900,"4g - hybrid","m","After Hatch Year",9,"3D","Point state: Stationary",TRUE,TRUE
"13489","VT-2022-31","2022-11-30 05:02:56",-78.5934753,35.044136,24438688145,"4g - hybrid","m","After Hatch Year",8,"3D","Point state: Stationary",TRUE,TRUE
"13490","VT-2022-31","2022-11-30 19:58:56",-78.6022034,35.0507393,24438688149,"4g - hybrid","m","After Hatch Year",9,"3D","Point state: Stationary",TRUE,TRUE
"13491","VT-2022-31","2022-12-02 04:58:40",-78.5935516,35.0432396,24556316783,"4g - hybrid","m","After Hatch Year",9,"3D","Point state: Stationary",TRUE,TRUE
"13492","VT-2022-31","2022-12-02 19:58:56",-78.602356,35.0508156,24556316794,"4g - hybrid","m","After Hatch Year",-1,"3D","Point state: Stationary",TRUE,TRUE
"13493","VT-2022-31","2022-12-04 04:58:40",-78.5941086,35.0425453,24556316808,"4g - hybrid","m","After Hatch Year",10,"3D","Point state: Stationary",TRUE,TRUE
"13494","VT-2022-31","2022-12-04 19:58:56",-78.6022263,35.0509186,24556316817,"4g - hybrid","m","After Hatch Year",23,"3D","Point state: Stationary",TRUE,TRUE
"13495","VT-2022-31","2022-12-06 04:58:40",-78.5941925,35.0425224,24637177516,"4g - hybrid","m","After Hatch Year",10,"3D","Point state: Stationary",TRUE,TRUE
"13496","VT-2022-31","2022-12-06 19:58:56",-78.6023026,35.0506096,24637177520,"4g - hybrid","m","After Hatch Year",8,"3D","Point state: Stationary",TRUE,TRUE
"13497","VT-2022-31","2022-12-08 04:58:40",-78.5941925,35.0424461,24699947537,"4g - hybrid","m","After Hatch Year",11,"3D","Point state: Stationary",TRUE,TRUE
"13498","VT-2022-31","2022-12-08 19:58:56",-78.6032028,35.0483856,24699947543,"4g - hybrid","m","After Hatch Year",8,"3D","Point state: Stationary",TRUE,TRUE
"13499","VT-2022-31","2022-12-10 04:58:40",-78.5942688,35.0424194,24726282607,"4g - hybrid","m","After Hatch Year",3,"3D","Point state: Stationary",TRUE,TRUE
"13500","VT-2022-31","2022-12-10 19:58:56",-78.603096,35.0484352,24726282613,"4g - hybrid","m","After Hatch Year",22,"3D","Point state: Stationary",FALSE,TRUE
"13501","VT-2022-31","2022-12-12 04:58:40",-78.6006927,35.0463104,24743997358,"4g - hybrid","m","After Hatch Year",9,"3D","Point state: Stationary",FALSE,TRUE
"13502","VT-2022-31","2022-12-12 19:58:56",-78.6032791,35.0487175,24743997361,"4g - hybrid","m","After Hatch Year",18,"3D","Point state: Stationary",FALSE,TRUE
"13503","VT-2022-31","2022-12-14 04:58:40",-78.5936508,35.0435715,24743997365,"4g - hybrid","m","After Hatch Year",11,"3D","Point state: Stationary",TRUE,TRUE
"13504","VT-2022-31","2022-12-14 19:58:56",-78.6032791,35.0486908,24743997369,"4g - hybrid","m","After Hatch Year",15,"3D","Point state: Stationary",TRUE,TRUE
"13505","VT-2022-31","2022-12-16 04:58:40",-78.5947495,35.0424461,24779691308,"4g - hybrid","m","After Hatch Year",8,"3D","Point state: Stationary",TRUE,TRUE
"13506","VT-2022-31","2022-12-16 19:58:56",-78.6032028,35.0485115,24764786944,"4g - hybrid","m","After Hatch Year",20,"3D","Point state: Stationary",TRUE,TRUE
"13507","VT-2022-31","2022-12-18 04:58:40",-78.594368,35.0424194,24779691312,"4g - hybrid","m","After Hatch Year",9,"3D","Point state: Stationary",TRUE,TRUE
"13508","VT-2022-31","2022-12-18 19:58:56",-78.6032791,35.0483589,24779691318,"4g - hybrid","m","After Hatch Year",16,"3D","Point state: Stationary",TRUE,TRUE
"13509","VT-2022-31","2022-12-20 04:58:40",-78.5935974,35.0433655,24779691325,"4g - hybrid","m","After Hatch Year",10,"3D","Point state: Stationary",TRUE,TRUE
"13510","VT-2022-31","2022-12-20 19:58:56",-78.60215,35.0500984,24779691329,"4g - hybrid","m","After Hatch Year",14,"3D","Point state: Stationary",TRUE,TRUE
"13511","VT-2022-31","2022-12-24 04:58:40",-78.5938568,35.0436211,24848598842,"4g - hybrid","m","After Hatch Year",12,"3D","Point state: Stationary",FALSE,TRUE
"13512","VT-2022-31","2022-12-26 04:58:40",-78.5936508,35.0433655,24848598859,"4g - hybrid","m","After Hatch Year",3,"3D","Point state: Stationary",FALSE,TRUE
"13513","VT-2022-31","2022-12-26 19:58:56",-78.5816422,35.0422134,24848598865,"4g - hybrid","m","After Hatch Year",10,"3D","Point state: Stationary",TRUE,TRUE
"13514","VT-2022-31","2022-12-28 04:58:40",-78.5936279,35.0434685,24848598871,"4g - hybrid","m","After Hatch Year",10,"3D","Point state: Stationary",TRUE,TRUE
"13515","VT-2022-31","2022-12-28 19:58:56",-78.5816956,35.0424194,24848598874,"4g - hybrid","m","After Hatch Year",12,"3D","Point state: Stationary",TRUE,TRUE
"13516","VT-2022-31","2022-12-30 04:58:40",-78.5935974,35.0436745,24848598879,"4g - hybrid","m","After Hatch Year",-1,"3D","Point state: Stationary",TRUE,TRUE
"13517","VT-2022-31","2022-12-30 19:58:56",-78.5817719,35.0423698,24885888706,"4g - hybrid","m","After Hatch Year",33,"3D","Point state: Stationary",TRUE,TRUE
"13518","VT-2022-31","2023-01-06 20:01:04",-78.6038437,35.0500221,24885888710,"4g - hybrid","m","After Hatch Year",-29,"3D","Point state: Stationary",FALSE,TRUE
"13519","VT-2022-31","2023-01-20 20:01:04",-78.6034012,35.0490227,25386445300,"4g - hybrid","m","After Hatch Year",28,"3D","Point state: Stationary",FALSE,TRUE
"13520","VT-2022-31","2023-01-27 19:58:56",-78.6041718,35.0503044,25386445302,"4g - hybrid","m","After Hatch Year",24,"3D","Point state: Stationary",FALSE,TRUE
"13521","VT-2022-31","2023-02-03 20:01:04",-78.6048889,35.0499725,25386445307,"4g - hybrid","m","After Hatch Year",1,"3D","Point state: Stationary",FALSE,TRUE
"13522","VT-2022-31","2023-02-24 19:58:56",-78.5907364,35.0465927,25882162682,"4g - hybrid","m","After Hatch Year",14,"3D","Point state: Stationary",FALSE,TRUE
"13523","VT-2022-31","2023-03-03 20:01:04",-78.5815659,35.0422668,25882162715,"4g - hybrid","m","After Hatch Year",-22,"3D","Point state: Stationary",FALSE,TRUE
"13524","VT-2022-31","2023-03-10 19:58:56",-76.7540131,40.3200912,25989686400,"4g - hybrid","m","After Hatch Year",92,"3D","Point state: Migratory (spring)",FALSE,TRUE
"13525","VT-2022-31","2023-03-17 19:01:20",-76.7538834,40.3202705,25989686422,"4g - hybrid","m","After Hatch Year",93,"3D","Point state: Migratory (spring)",FALSE,TRUE
"13526","VT-2022-31","2023-04-21 18:59:12",-71.7601929,44.8222847,27318526826,"4g - hybrid","m","After Hatch Year",376,"3D","Point state: Stationary",FALSE,TRUE
"13527","VT-2022-31","2023-04-28 19:01:20",-71.7602463,44.8224373,27318526830,"4g - hybrid","m","After Hatch Year",365,"3D","Point state: Stationary",FALSE,TRUE
"13528","VT-2022-31","2023-05-05 18:59:12",-71.7593765,44.8216705,27318526832,"4g - hybrid","m","After Hatch Year",369,"3D","Point state: Stationary",FALSE,TRUE
"13529","VT-2022-31","2023-05-12 19:01:20",-71.7583008,44.822567,27318526834,"4g - hybrid","m","After Hatch Year",388,"3D","Point state: Stationary",FALSE,TRUE
"13530","VT-2022-31","2023-05-19 18:59:12",-71.7620316,44.8229256,27318526838,"4g - hybrid","m","After Hatch Year",378,"3D","Point state: Stationary",FALSE,TRUE
"13531","VT-2022-31","2023-05-26 19:01:20",-71.7616272,44.821312,27318526873,"4g - hybrid","m","After Hatch Year",378,"3D","Point state: Stationary",FALSE,TRUE
"13532","VT-2022-32","2022-10-19 04:03:12",-71.7785187,44.8169327,24128612775,"5g - hybrid","f","Age unknown",371,"3D","Point state: Stationary",FALSE,TRUE
"13533","VT-2022-32","2022-10-19 18:59:12",-71.7783661,44.8168335,24128612778,"5g - hybrid","f","Age unknown",394,"3D","Point state: Stationary",FALSE,TRUE
"13534","VT-2022-32","2022-10-21 03:58:56",-71.7785492,44.8169327,24128612786,"5g - hybrid","f","Age unknown",384,"3D","Point state: Stationary",FALSE,TRUE
"13535","VT-2022-32","2022-10-21 18:59:12",-71.7782135,44.8170357,24128612799,"5g - hybrid","f","Age unknown",374,"3D","Point state: Stationary",FALSE,TRUE
"13536","VT-2022-32","2022-10-23 03:58:56",-71.7571716,44.7974777,24128612804,"5g - hybrid","f","Age unknown",343,"3D","Point state: Stationary",FALSE,TRUE
"13537","VT-2022-32","2022-10-23 18:59:12",-71.757019,44.797451,24128612814,"5g - hybrid","f","Age unknown",339,"3D","Point state: Stationary",FALSE,TRUE
"13538","VT-2022-32","2022-10-25 03:58:56",-71.7569885,44.797451,24143139967,"5g - hybrid","f","Age unknown",285,"3D","Point state: Stationary",FALSE,TRUE
"13539","VT-2022-32","2022-10-25 18:59:12",-71.7572708,44.7972717,24143139980,"5g - hybrid","f","Age unknown",352,"3D","Point state: Stationary",FALSE,TRUE
"13540","VT-2022-32","2022-10-27 03:58:56",-71.7564774,44.7973747,24153664044,"5g - hybrid","f","Age unknown",308,"3D","Point state: Stationary",FALSE,TRUE
"13541","VT-2022-32","2022-10-27 18:59:12",-71.7564545,44.7973747,24153664061,"5g - hybrid","f","Age unknown",303,"3D","Point state: Stationary",FALSE,TRUE
"13542","VT-2022-32","2022-10-29 03:58:56",-71.7568665,44.7972488,24179012065,"5g - hybrid","f","Age unknown",355,"3D","Point state: Stationary",FALSE,TRUE
"13543","VT-2022-32","2022-10-31 03:58:56",-71.7314911,44.787674,24179012080,"5g - hybrid","f","Age unknown",355,"3D","Point state: Stationary",TRUE,TRUE
"13544","VT-2022-32","2022-11-02 03:58:56",-71.7570724,44.7975044,24184523501,"5g - hybrid","f","Age unknown",341,"3D","Point state: Stationary",FALSE,TRUE
"13545","VT-2022-32","2022-11-02 18:59:12",-71.7586594,44.7975044,24184523514,"5g - hybrid","f","Age unknown",366,"3D","Point state: Stationary",FALSE,TRUE
"13546","VT-2022-32","2022-11-04 03:58:56",-74.9710236,40.1676674,24223102842,"5g - hybrid","f","Age unknown",10,"3D","Point state: Migratory (fall)",FALSE,TRUE
"13547","VT-2022-32","2022-11-04 18:59:12",-74.970993,40.1676178,24223102846,"5g - hybrid","f","Age unknown",19,"3D","",FALSE,TRUE
"13548","VT-2022-32","2022-11-06 04:58:40",-74.970871,40.1677704,24223102854,"5g - hybrid","f","Age unknown",-3,"3D","",FALSE,TRUE
"13549","VT-2022-32","2022-11-06 20:03:12",-74.970665,40.1675644,24223102865,"5g - hybrid","f","Age unknown",0,"2D","",FALSE,TRUE
"13550","VT-2022-32","2022-11-08 05:02:56",-74.9706879,40.1676407,24237726153,"5g - hybrid","f","Age unknown",-44,"3D","",FALSE,TRUE
"13551","VT-2022-32","2022-11-08 19:58:56",-74.9711227,40.1675644,24237726162,"5g - hybrid","f","Age unknown",41,"3D","",FALSE,TRUE
"13552","VT-2022-32","2022-11-10 04:58:40",-74.9709167,40.1675644,24252430375,"5g - hybrid","f","Age unknown",8,"3D","",FALSE,TRUE
"13553","VT-2022-32","2022-11-10 19:58:56",-74.970993,40.1676674,24252430385,"5g - hybrid","f","Age unknown",23,"3D","",FALSE,TRUE
"13554","VT-2022-32","2022-11-12 04:58:40",-74.970993,40.1675644,24252430398,"5g - hybrid","f","Age unknown",9,"3D","",FALSE,TRUE
"13555","VT-2022-32","2022-11-12 19:58:56",-74.9710236,40.1675644,24252430405,"5g - hybrid","f","Age unknown",18,"3D","",FALSE,TRUE
"13556","VT-2022-32","2022-11-14 04:58:40",-74.9709167,40.1676178,24283328537,"5g - hybrid","f","Age unknown",7,"3D","",FALSE,TRUE
